timestamp_utc,point_id,frc,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,ts_10m,speed_ratio,delay_seconds
2026-01-04 21:06:26.896088+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.928185,True,2026-01-04 21:00:00+00:00,0.9444444444444444,16.0
2026-01-04 21:16:26.877629+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.931579,True,2026-01-04 21:10:00+00:00,0.8888888888888888,35.0
2026-01-04 21:26:26.875416+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.937237,True,2026-01-04 21:20:00+00:00,1.0,0.0
2026-01-04 21:36:26.873172+00:00,16435,FRC3,16.0,17.0,310.0,291.0,0.935823,True,2026-01-04 21:30:00+00:00,0.9411764705882353,19.0
2026-01-04 21:46:26.875794+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.935743,True,2026-01-04 21:40:00+00:00,0.7777777777777778,79.0
2026-01-04 21:56:26.905547+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.923659,True,2026-01-04 21:50:00+00:00,0.9444444444444444,16.0
2026-01-04 22:06:26.917017+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.930731,True,2026-01-04 22:00:00+00:00,0.9444444444444444,16.0
2026-01-04 22:16:26.931413+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.929599,True,2026-01-04 22:10:00+00:00,1.0,0.0
2026-01-04 22:26:26.982035+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.925356,True,2026-01-04 22:20:00+00:00,1.0,0.0
2026-01-04 22:36:27.000959+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.925356,True,2026-01-04 22:30:00+00:00,0.9444444444444444,16.0
2026-01-04 22:46:27.022424+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.894522,True,2026-01-04 22:40:00+00:00,0.8888888888888888,35.0
2026-01-04 22:56:27.034989+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.893877,True,2026-01-04 22:50:00+00:00,1.0,0.0
2026-01-04 23:06:27.023856+00:00,16435,FRC3,15.0,16.0,330.0,310.0,0.874612,True,2026-01-04 23:00:00+00:00,0.9375,20.0
2026-01-04 23:16:27.034075+00:00,16435,FRC3,15.0,16.0,330.0,310.0,0.888582,True,2026-01-04 23:10:00+00:00,0.9375,20.0
2026-01-04 23:26:27.043108+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.894791,True,2026-01-04 23:20:00+00:00,1.0,0.0
2026-01-04 23:36:27.050296+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.894014,True,2026-01-04 23:30:00+00:00,1.0,0.0
2026-01-04 23:46:27.068370+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.894014,True,2026-01-04 23:40:00+00:00,1.0,0.0
2026-01-04 23:56:27.080837+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.892876,True,2026-01-04 23:50:00+00:00,1.0,0.0
2026-01-05 00:06:27.087810+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.894014,True,2026-01-05 00:00:00+00:00,1.0,0.0
2026-01-05 00:16:27.093378+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.891686,True,2026-01-05 00:10:00+00:00,1.0,0.0
2026-01-05 00:26:27.060373+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.887806,True,2026-01-05 00:20:00+00:00,1.0,0.0
2026-01-05 00:36:27.061596+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.866075,True,2026-01-05 00:30:00+00:00,1.0,0.0
2026-01-05 00:46:27.060400+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.874612,True,2026-01-05 00:40:00+00:00,1.0,0.0
2026-01-05 00:56:27.095656+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.870739,True,2026-01-05 00:50:00+00:00,1.0,0.0
2026-01-05 01:06:27.113065+00:00,16435,FRC3,15.0,16.0,330.0,310.0,0.882221,True,2026-01-05 01:00:00+00:00,0.9375,20.0
2026-01-05 01:16:27.124005+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.883932,True,2026-01-05 01:10:00+00:00,1.0,0.0
2026-01-05 01:26:27.134714+00:00,16435,FRC3,17.0,17.0,291.0,291.0,0.88106,True,2026-01-05 01:20:00+00:00,1.0,0.0
2026-01-05 01:36:27.146653+00:00,16435,FRC3,16.0,17.0,310.0,291.0,0.874249,True,2026-01-05 01:30:00+00:00,0.9411764705882353,19.0
2026-01-05 01:46:27.159888+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.888582,True,2026-01-05 01:40:00+00:00,1.0,0.0
2026-01-05 01:56:27.168961+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.893652,True,2026-01-05 01:50:00+00:00,1.0,0.0
2026-01-05 02:06:27.184974+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.894428,True,2026-01-05 02:00:00+00:00,1.0,0.0
2026-01-05 02:16:27.214403+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.882569,True,2026-01-05 02:10:00+00:00,1.0,0.0
2026-01-05 02:26:27.232437+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.858713,True,2026-01-05 02:20:00+00:00,1.0,0.0
2026-01-05 02:36:27.248391+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.836829,True,2026-01-05 02:30:00+00:00,1.0,0.0
2026-01-05 02:46:27.266382+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.852591,True,2026-01-05 02:40:00+00:00,1.0,0.0
2026-01-05 02:56:27.262327+00:00,16435,FRC3,17.0,17.0,291.0,291.0,0.854506,True,2026-01-05 02:50:00+00:00,1.0,0.0
2026-01-05 03:06:27.276705+00:00,16435,FRC3,15.0,16.0,330.0,310.0,0.866307,True,2026-01-05 03:00:00+00:00,0.9375,20.0
2026-01-05 03:16:27.290480+00:00,16435,FRC3,15.0,16.0,330.0,310.0,0.847274,True,2026-01-05 03:10:00+00:00,0.9375,20.0
2026-01-05 03:26:27.303064+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.847274,True,2026-01-05 03:20:00+00:00,1.0,0.0
2026-01-05 03:36:27.323681+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.858908,True,2026-01-05 03:30:00+00:00,1.0,0.0
2026-01-05 03:46:27.334164+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.853323,True,2026-01-05 03:40:00+00:00,1.0,0.0
2026-01-05 03:56:27.346972+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.853454,True,2026-01-05 03:50:00+00:00,1.0,0.0
2026-01-05 04:06:27.356994+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.861055,True,2026-01-05 04:00:00+00:00,1.0,0.0
2026-01-05 04:16:27.369993+00:00,16435,FRC3,17.0,17.0,291.0,291.0,0.882612,True,2026-01-05 04:10:00+00:00,1.0,0.0
2026-01-05 04:26:27.381002+00:00,16435,FRC3,15.0,16.0,330.0,310.0,0.882612,True,2026-01-05 04:20:00+00:00,0.9375,20.0
2026-01-05 04:36:27.394137+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.880639,True,2026-01-05 04:30:00+00:00,1.0,0.0
2026-01-05 04:46:27.401477+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.875054,True,2026-01-05 04:40:00+00:00,1.0,0.0
2026-01-05 04:56:27.412707+00:00,16435,FRC3,16.0,16.0,310.0,310.0,0.8696,True,2026-01-05 04:50:00+00:00,1.0,0.0
2026-01-05 10:17:34.973271+00:00,16435,FRC3,11.0,16.0,451.0,310.0,0.894791,True,2026-01-05 10:10:00+00:00,0.6875,141.0
2026-01-05 10:27:34.982446+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.928468,True,2026-01-05 10:20:00+00:00,0.7222222222222222,106.0
2026-01-05 10:37:34.973041+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.932348,True,2026-01-05 10:30:00+00:00,0.7222222222222222,106.0
2026-01-05 10:47:34.981706+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.932145,True,2026-01-05 10:40:00+00:00,0.7222222222222222,106.0
2026-01-05 10:57:34.982246+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.92479,True,2026-01-05 10:50:00+00:00,0.7777777777777778,79.0
2026-01-05 11:07:34.987471+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.933559,True,2026-01-05 11:00:00+00:00,0.8333333333333334,55.0
2026-01-05 11:17:35.011624+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.936954,True,2026-01-05 11:10:00+00:00,0.6666666666666666,138.0
2026-01-05 11:27:35.014919+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.93546,True,2026-01-05 11:20:00+00:00,0.7222222222222222,106.0
2026-01-05 11:37:35.026633+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.916304,True,2026-01-05 11:30:00+00:00,0.7777777777777778,79.0
2026-01-05 11:47:35.063930+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.912061,True,2026-01-05 11:40:00+00:00,0.7222222222222222,106.0
2026-01-05 11:57:35.079086+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.916304,True,2026-01-05 11:50:00+00:00,0.7777777777777778,79.0
2026-01-05 12:07:35.099657+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.914889,True,2026-01-05 12:00:00+00:00,0.7777777777777778,79.0
2026-01-05 12:17:35.114301+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.904626,True,2026-01-05 12:10:00+00:00,0.8333333333333334,55.0
2026-01-05 12:27:35.131546+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.909232,True,2026-01-05 12:20:00+00:00,0.7222222222222222,106.0
2026-01-05 12:37:35.147934+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.912061,True,2026-01-05 12:30:00+00:00,0.7777777777777778,79.0
2026-01-05 12:47:35.121141+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.921961,True,2026-01-05 12:40:00+00:00,0.7777777777777778,79.0
2026-01-05 12:57:35.127278+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.926488,True,2026-01-05 12:50:00+00:00,0.7222222222222222,106.0
2026-01-05 13:07:35.133919+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.932145,True,2026-01-05 13:00:00+00:00,0.7222222222222222,106.0
2026-01-05 13:36:21.747983+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.934974,True,2026-01-05 13:30:00+00:00,0.7222222222222222,106.0
2026-01-05 13:46:21.746661+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.933197,True,2026-01-05 13:40:00+00:00,0.7777777777777778,79.0
2026-01-05 13:56:21.748665+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.932348,True,2026-01-05 13:50:00+00:00,0.8333333333333334,55.0
2026-01-05 14:06:21.755706+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.934611,True,2026-01-05 14:00:00+00:00,0.7777777777777778,79.0
2026-01-05 14:16:21.833791+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.938651,True,2026-01-05 14:10:00+00:00,0.7777777777777778,79.0
2026-01-05 14:26:21.854838+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.93752,True,2026-01-05 14:20:00+00:00,0.7777777777777778,79.0
2026-01-05 14:36:21.874269+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.955559,True,2026-01-05 14:30:00+00:00,0.8888888888888888,35.0
2026-01-05 14:46:21.887383+00:00,16435,FRC3,15.0,19.0,330.0,261.0,0.95186,True,2026-01-05 14:40:00+00:00,0.7894736842105263,69.0
2026-01-05 14:56:21.882273+00:00,16435,FRC3,15.0,19.0,330.0,261.0,0.95178,True,2026-01-05 14:50:00+00:00,0.7894736842105263,69.0
2026-01-05 15:06:21.896210+00:00,16435,FRC3,16.0,19.0,310.0,261.0,0.952142,True,2026-01-05 15:00:00+00:00,0.8421052631578947,49.0
2026-01-05 15:16:21.912938+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.948596,True,2026-01-05 15:10:00+00:00,0.7777777777777778,79.0
2026-01-05 15:26:21.899255+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.9301,True,2026-01-05 15:20:00+00:00,0.7368421052631579,93.0
2026-01-05 15:36:21.905097+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.946898,True,2026-01-05 15:30:00+00:00,0.7777777777777778,79.0
2026-01-05 15:46:21.911877+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.946746,True,2026-01-05 15:40:00+00:00,0.7368421052631579,93.0
2026-01-05 15:56:21.919907+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.955276,True,2026-01-05 15:50:00+00:00,0.7222222222222222,106.0
2026-01-05 16:06:21.919107+00:00,16435,FRC3,16.0,19.0,310.0,261.0,0.944403,True,2026-01-05 16:00:00+00:00,0.8421052631578947,49.0
2026-01-05 16:16:21.923091+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.950315,True,2026-01-05 16:10:00+00:00,0.7222222222222222,106.0
2026-01-05 16:26:21.925467+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.952295,True,2026-01-05 16:20:00+00:00,0.7777777777777778,79.0
2026-01-05 16:36:21.929837+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.954993,True,2026-01-05 16:30:00+00:00,0.7368421052631579,93.0
2026-01-05 16:46:21.987650+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.949647,True,2026-01-05 16:40:00+00:00,0.7368421052631579,93.0
2026-01-05 16:56:22.006791+00:00,16435,FRC3,13.0,19.0,381.0,261.0,0.950293,True,2026-01-05 16:50:00+00:00,0.6842105263157895,120.0
2026-01-05 17:06:22.022944+00:00,16435,FRC3,13.0,19.0,381.0,261.0,0.946797,True,2026-01-05 17:00:00+00:00,0.6842105263157895,120.0
2026-01-05 17:16:22.038901+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.949292,True,2026-01-05 17:10:00+00:00,0.7222222222222222,106.0
2026-01-05 17:26:21.983290+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.952142,True,2026-01-05 17:20:00+00:00,0.7368421052631579,93.0
2026-01-05 17:36:21.982006+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.952861,True,2026-01-05 17:30:00+00:00,0.7368421052631579,93.0
2026-01-05 17:46:21.979662+00:00,16435,FRC3,14.0,19.0,354.0,261.0,0.944766,True,2026-01-05 17:40:00+00:00,0.7368421052631579,93.0
2026-01-05 17:56:22.028575+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.917718,True,2026-01-05 17:50:00+00:00,0.7222222222222222,106.0
2026-01-05 18:06:22.044765+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.915941,True,2026-01-05 18:00:00+00:00,0.7222222222222222,106.0
2026-01-05 18:16:22.061742+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.930731,True,2026-01-05 18:10:00+00:00,0.7222222222222222,106.0
2026-01-05 18:26:22.076064+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.932711,True,2026-01-05 18:20:00+00:00,0.6666666666666666,138.0
2026-01-05 18:36:22.047899+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.928954,True,2026-01-05 18:30:00+00:00,0.8333333333333334,55.0
2026-01-05 18:46:22.051133+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.929882,True,2026-01-05 18:40:00+00:00,0.7777777777777778,79.0
2026-01-05 18:56:22.059290+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.926125,True,2026-01-05 18:50:00+00:00,0.7777777777777778,79.0
2026-01-05 19:06:22.061427+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.925639,True,2026-01-05 19:00:00+00:00,0.7777777777777778,79.0
2026-01-05 19:16:22.063177+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.932145,True,2026-01-05 19:10:00+00:00,0.7777777777777778,79.0
2026-01-05 19:26:22.071917+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.936388,True,2026-01-05 19:20:00+00:00,0.8333333333333334,55.0
2026-01-05 19:36:22.076075+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.937803,True,2026-01-05 19:30:00+00:00,0.7777777777777778,79.0
2026-01-05 19:46:22.082634+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.932631,True,2026-01-05 19:40:00+00:00,0.7222222222222222,106.0
2026-01-05 19:56:22.114868+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.933197,True,2026-01-05 19:50:00+00:00,0.8333333333333334,55.0
2026-01-05 20:06:22.124726+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.93546,True,2026-01-05 20:00:00+00:00,0.7777777777777778,79.0
2026-01-05 20:16:22.142064+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.937237,True,2026-01-05 20:10:00+00:00,0.8333333333333334,55.0
2026-01-05 20:26:22.158795+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.934974,True,2026-01-05 20:20:00+00:00,0.8333333333333334,55.0
2026-01-05 20:36:22.159413+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.930934,True,2026-01-05 20:30:00+00:00,0.9444444444444444,16.0
2026-01-05 20:46:22.167501+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.93554,True,2026-01-05 20:40:00+00:00,0.8888888888888888,35.0
2026-01-05 20:56:22.174503+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.934408,True,2026-01-05 20:50:00+00:00,0.8888888888888888,35.0
2026-01-05 21:06:22.189358+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.934125,True,2026-01-05 21:00:00+00:00,0.8888888888888888,35.0
2026-01-05 21:16:22.199588+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.936105,True,2026-01-05 21:10:00+00:00,0.8888888888888888,35.0
2026-01-05 21:26:22.210334+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.94148,True,2026-01-05 21:20:00+00:00,0.9444444444444444,16.0
2026-01-05 23:27:07.039881+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-05 23:20:00+00:00,1.0,0.0
2026-01-05 23:37:07.016385+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-05 23:30:00+00:00,1.0,0.0
2026-01-06 00:26:45.837447+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-06 00:20:00+00:00,1.0,0.0
2026-01-06 00:41:54.250706+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.94354,True,2026-01-06 00:40:00+00:00,1.0,0.0
2026-01-06 01:19:12.039428+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.92944,True,2026-01-06 01:10:00+00:00,1.0,0.0
2026-01-06 02:35:57.232391+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.91898,True,2026-01-06 02:30:00+00:00,1.0,0.0
2026-01-06 02:45:57.255604+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.914976,True,2026-01-06 02:40:00+00:00,1.0,0.0
2026-01-06 02:55:57.266641+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.920562,True,2026-01-06 02:50:00+00:00,1.0,0.0
2026-01-06 03:22:52.651543+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.93002,True,2026-01-06 03:20:00+00:00,1.0,0.0
2026-01-06 04:21:14.880558+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.910552,True,2026-01-06 04:20:00+00:00,1.0,0.0
2026-01-06 04:47:21.365433+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.935025,True,2026-01-06 04:40:00+00:00,1.0,0.0
2026-01-06 04:57:21.372208+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.924435,True,2026-01-06 04:50:00+00:00,1.0,0.0
2026-01-06 05:07:21.381257+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.917269,True,2026-01-06 05:00:00+00:00,1.0,0.0
2026-01-06 05:17:21.389590+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.904387,True,2026-01-06 05:10:00+00:00,1.0,0.0
2026-01-06 05:44:20.877525+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-06 05:40:00+00:00,1.0,0.0
2026-01-06 06:29:30.303904+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-06 06:20:00+00:00,1.0,0.0
2026-01-06 06:39:30.321310+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-06 06:30:00+00:00,1.0,0.0
2026-01-06 06:49:30.340280+00:00,16435,FRC3,18.0,18.0,275.0,275.0,0.943903,True,2026-01-06 06:40:00+00:00,1.0,0.0
2026-01-06 06:59:30.358850+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.943903,True,2026-01-06 06:50:00+00:00,0.8888888888888888,35.0
2026-01-06 07:09:30.351319+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.94354,True,2026-01-06 07:00:00+00:00,0.9444444444444444,16.0
2026-01-06 07:19:30.361863+00:00,16435,FRC3,17.0,18.0,291.0,275.0,0.943903,True,2026-01-06 07:10:00+00:00,0.9444444444444444,16.0
2026-01-06 07:29:30.350240+00:00,16435,FRC3,16.0,18.0,310.0,275.0,0.94354,True,2026-01-06 07:20:00+00:00,0.8888888888888888,35.0
2026-01-06 07:56:35.326116+00:00,16435,FRC3,13.0,17.0,381.0,291.0,0.943903,True,2026-01-06 07:50:00+00:00,0.7647058823529411,90.0
2026-01-06 08:32:59.313766+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 08:30:00+00:00,0.7222222222222222,106.0
2026-01-06 08:42:59.333435+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.938318,True,2026-01-06 08:40:00+00:00,0.7222222222222222,106.0
2026-01-06 08:52:59.347342+00:00,16435,FRC3,11.0,17.0,451.0,291.0,0.943903,True,2026-01-06 08:50:00+00:00,0.6470588235294118,160.0
2026-01-06 09:02:59.361651+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 09:00:00+00:00,0.7777777777777778,79.0
2026-01-06 09:12:59.344549+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 09:10:00+00:00,0.7222222222222222,106.0
2026-01-06 09:22:59.350820+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 09:20:00+00:00,0.7222222222222222,106.0
2026-01-06 09:32:59.358122+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 09:30:00+00:00,0.7222222222222222,106.0
2026-01-06 09:42:59.362909+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.943903,True,2026-01-06 09:40:00+00:00,0.8333333333333334,55.0
2026-01-06 09:52:59.363714+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.943903,True,2026-01-06 09:50:00+00:00,0.6666666666666666,138.0
2026-01-06 10:02:59.370976+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 10:00:00+00:00,0.7222222222222222,106.0
2026-01-06 10:12:59.382313+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 10:10:00+00:00,0.7777777777777778,79.0
2026-01-06 10:22:59.391666+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 10:20:00+00:00,0.7222222222222222,106.0
2026-01-06 10:32:59.405332+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 10:30:00+00:00,0.7222222222222222,106.0
2026-01-06 10:42:59.415725+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 10:40:00+00:00,0.7777777777777778,79.0
2026-01-06 10:52:59.426489+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.94354,True,2026-01-06 10:50:00+00:00,0.8333333333333334,55.0
2026-01-06 11:02:59.421968+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 11:00:00+00:00,0.7222222222222222,106.0
2026-01-06 11:12:59.427583+00:00,16435,FRC3,14.0,17.0,354.0,291.0,0.943903,True,2026-01-06 11:10:00+00:00,0.8235294117647058,63.0
2026-01-06 11:22:59.434965+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 11:20:00+00:00,0.7777777777777778,79.0
2026-01-06 11:32:59.439332+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 11:30:00+00:00,0.7777777777777778,79.0
2026-01-06 11:42:59.444479+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.943903,True,2026-01-06 11:40:00+00:00,0.8333333333333334,55.0
2026-01-06 11:52:59.453918+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.943903,True,2026-01-06 11:50:00+00:00,0.6666666666666666,138.0
2026-01-06 12:02:59.503482+00:00,16435,FRC3,15.0,17.0,330.0,291.0,0.943903,True,2026-01-06 12:00:00+00:00,0.8823529411764706,39.0
2026-01-06 12:12:59.518498+00:00,16435,FRC3,11.0,18.0,451.0,275.0,0.943903,True,2026-01-06 12:10:00+00:00,0.6111111111111112,176.0
2026-01-06 12:22:59.529073+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 12:20:00+00:00,0.7222222222222222,106.0
2026-01-06 12:32:59.535846+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.94354,True,2026-01-06 12:30:00+00:00,0.7777777777777778,79.0
2026-01-06 12:42:59.541895+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.943903,True,2026-01-06 12:40:00+00:00,0.6666666666666666,138.0
2026-01-06 12:52:59.556383+00:00,16435,FRC3,11.0,18.0,451.0,275.0,0.943903,True,2026-01-06 12:50:00+00:00,0.6111111111111112,176.0
2026-01-06 13:02:59.563124+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 13:00:00+00:00,0.7222222222222222,106.0
2026-01-06 13:12:59.570263+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 13:10:00+00:00,0.7222222222222222,106.0
2026-01-06 13:22:59.584208+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 13:20:00+00:00,0.7777777777777778,79.0
2026-01-06 17:59:51.896097+00:00,16435,FRC3,15.0,18.0,330.0,275.0,0.943903,True,2026-01-06 17:50:00+00:00,0.8333333333333334,55.0
2026-01-06 18:09:51.910772+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 18:00:00+00:00,0.7222222222222222,106.0
2026-01-06 18:19:51.922621+00:00,16435,FRC3,13.0,18.0,381.0,275.0,0.943903,True,2026-01-06 18:10:00+00:00,0.7222222222222222,106.0
2026-01-06 18:29:51.933212+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.943903,True,2026-01-06 18:20:00+00:00,0.6666666666666666,138.0
2026-01-06 18:39:51.939997+00:00,16435,FRC3,14.0,18.0,354.0,275.0,0.943903,True,2026-01-06 18:30:00+00:00,0.7777777777777778,79.0
2026-01-06 18:49:51.980431+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.943903,True,2026-01-06 18:40:00+00:00,0.6666666666666666,138.0
2026-01-06 18:59:52.001023+00:00,16435,FRC3,12.0,18.0,413.0,275.0,0.943903,True,2026-01-06 18:50:00+00:00,0.6666666666666666,138.0
2026-01-06 19:09:52.019546+00:00,16435,FRC3,11.0,17.0,451.0,291.0,0.943903,True,2026-01-06 19:00:00+00:00,0.6470588235294118,160.0
